Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
14394,15121,TsinghuaX/80512073X/_,10/16/2013 06:23,SueQ,10/16/2013 06:23,1983,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14395,15121,TsinghuaX/00690242_1X/_,10/16/2013 06:23,SueQ,10/16/2013 06:23,1983,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14396,15122,TsinghuaX/80512073X/_,10/16/2013 06:23,nightelfz,10/16/2013 06:23,1989,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14397,15119,PekingX/01718330X/_,10/16/2013 06:24,lcg,10/16/2013 06:22,1995,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
14401,15105,TsinghuaX/20220332_1X/_,10/16/2013 06:26,lixp012123,10/16/2013 06:09,1985,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14402,15131,TsinghuaX/80000901_1X/_,10/16/2013 06:27,fanxingjessica,10/16/2013 06:27,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14403,15132,TsinghuaX/80000901_1X/_,10/16/2013 06:27,gutenglanlan,10/16/2013 06:27,1985,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14404,15132,TsinghuaX/00690242_1X/_,10/16/2013 06:28,gutenglanlan,10/16/2013 06:27,1985,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14405,15135,TsinghuaX/MOOC101/MOOCs_,10/16/2013 06:28,complusory,10/16/2013 06:27,1973,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14406,15117,TsinghuaX/80000901_1X/_,10/16/2013 06:29,Yanzi,10/16/2013 06:21,1982,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14407,15140,MITx/6_002x/_Circuits_and_Electronics_,10/16/2013 06:29,AlexWang,10/16/2013 06:29,1975,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14408,15145,TsinghuaX/80512073X/_,10/16/2013 06:30,blairnana,10/16/2013 06:30,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14409,15144,TsinghuaX/80512073X/_,10/16/2013 06:30,vera,10/16/2013 06:29,1978,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14410,15136,TsinghuaX/80000901_1X/_,10/16/2013 06:30,comorant,10/16/2013 06:29,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14411,15133,TsinghuaX/80512073X/_,10/16/2013 06:30,cht001,10/16/2013 06:27,1971,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14412,14986,TsinghuaX/00690242_1X/_,10/16/2013 06:30,tonghen,10/16/2013 04:45,1985,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14414,15148,TsinghuaX/80512073X/_,10/16/2013 06:32,TangYH,10/16/2013 06:31,1972,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14415,15153,TsinghuaX/80512073X/_,10/16/2013 06:32,ZouWen1020,10/16/2013 06:32,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14416,15154,TsinghuaX/20220332_1X/_,10/16/2013 06:32,tony1898,10/16/2013 06:32,1976,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14417,15156,TsinghuaX/80512073X/_,10/16/2013 06:33,yechuck,10/16/2013 06:33,1991,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14418,9298,TsinghuaX/80000901_1X/_,10/16/2013 06:33,aspireshine,10/12/2013 06:13,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14419,15140,TsinghuaX/20220332_1X/_,10/16/2013 06:33,AlexWang,10/16/2013 06:29,1975,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14420,14986,TsinghuaX/MOOC101/MOOCs_,10/16/2013 06:34,tonghen,10/16/2013 04:45,1985,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14421,15158,TsinghuaX/80512073X/_,10/16/2013 06:34,yuanze,10/16/2013 06:34,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14422,15155,TsinghuaX/80512073X/_,10/16/2013 06:34,xiongqiwei,10/16/2013 06:33,1977,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14423,15159,TsinghuaX/80512073X/_,10/16/2013 06:34,Demon,10/16/2013 06:34,1991,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14424,13557,TsinghuaX/80512073X/_,10/16/2013 06:34,jane777,10/15/2013 02:57,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14425,13557,TsinghuaX/00690242_1X/_,10/16/2013 06:35,jane777,10/15/2013 02:57,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14427,15168,TsinghuaX/80512073X/_,10/16/2013 06:36,wwenjun,10/16/2013 06:36,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14428,4522,TsinghuaX/20220332_1X/_,10/16/2013 06:37,ttccl,10/11/2013 05:09,1991,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14429,4522,TsinghuaX/30240184_1X/_,10/16/2013 06:37,ttccl,10/11/2013 05:09,1991,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14430,15115,TsinghuaX/00690242_1X/_,10/16/2013 06:37,TianSong,10/16/2013 06:17,1977,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14431,14075,TsinghuaX/80000901_1X/_,10/16/2013 06:39,laoyang,10/15/2013 08:58,1963,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14432,15170,TsinghuaX/80512073X/_,10/16/2013 06:39,quxuexila,10/16/2013 06:38,1992,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14433,15171,TsinghuaX/80512073X/_,10/16/2013 06:39,Zduiz,10/16/2013 06:38,1977,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14434,15178,TsinghuaX/80512073X/_,10/16/2013 06:40,losangela,10/16/2013 06:40,1989,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14435,5657,TsinghuaX/30240184_1X/_,10/16/2013 06:41,elegantwww,10/11/2013 08:17,1985,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14436,15175,TsinghuaX/80512073X/_,10/16/2013 06:41,hyy,10/16/2013 06:40,1978,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14437,15183,TsinghuaX/80000901_1X/_,10/16/2013 06:42,sir,10/16/2013 06:42,1976,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14438,15184,TsinghuaX/80512073X/_,10/16/2013 06:42,TVXQLJ,10/16/2013 06:42,1993,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14439,9235,TsinghuaX/80512073X/_,10/16/2013 06:42,root,10/12/2013 05:49,1994,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14440,15186,TsinghuaX/80512073X/_,10/16/2013 06:43,huangdiokaisa,10/16/2013 06:42,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14443,15189,TsinghuaX/80512073X/_,10/16/2013 06:44,osaajudy,10/16/2013 06:44,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14444,3089,TsinghuaX/80512073X/_,10/16/2013 06:46,WangYing,10/11/2013 01:27,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14445,15192,TsinghuaX/80512073X/_,10/16/2013 06:49,Haffy,10/16/2013 06:49,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14446,4069,MITx/6_002x/_Circuits_and_Electronics_,10/16/2013 06:50,csyang81093,10/11/2013 03:39,1993,a,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14447,15194,TsinghuaX/00690242_1X/_,10/16/2013 06:51,chenxinmingnew,10/16/2013 06:51,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14448,15195,TsinghuaX/80512073X/_,10/16/2013 06:51,Earlyfish,10/16/2013 06:51,1967,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14450,15201,TsinghuaX/80512073X/_,10/16/2013 06:54,Suoyine,10/16/2013 06:53,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14451,15166,TsinghuaX/20220332_1X/_,10/16/2013 06:55,Jason_Francis,10/16/2013 06:36,1981,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14453,15205,TsinghuaX/MOOC101/MOOCs_,10/16/2013 06:56,liup,10/16/2013 06:56,1975,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14454,12719,TsinghuaX/80000901_1X/_,10/16/2013 06:56,shiningsun,10/14/2013 05:37,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14455,15194,TsinghuaX/80000901_1X/_,10/16/2013 06:57,chenxinmingnew,10/16/2013 06:51,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14456,15208,PekingX/01718330X/_,10/16/2013 06:57,x5ter,10/16/2013 06:57,198,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
14457,15209,TsinghuaX/30240184_1X/_,10/16/2013 06:58,lizhilei,10/16/2013 06:58,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14458,15208,TsinghuaX/80000901_1X/_,10/16/2013 06:59,x5ter,10/16/2013 06:57,198,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14459,14905,TsinghuaX/20220332_1X/_,10/16/2013 06:59,YuQingli,10/16/2013 03:16,1966,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14460,15213,TsinghuaX/80512073X/_,10/16/2013 07:00,socer2002,10/16/2013 06:59,1982,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14461,15206,TsinghuaX/20220332_1X/_,10/16/2013 07:00,onlyone,10/16/2013 06:56,1994,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14462,15214,TsinghuaX/30240184_1X/_,10/16/2013 07:00,fhong,10/16/2013 07:00,2013,el,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14463,15196,TsinghuaX/20220332_1X/_,10/16/2013 07:00,fy2439,10/16/2013 06:52,1986,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14464,15216,TsinghuaX/80512073X/_,10/16/2013 07:01,mia_my,10/16/2013 07:01,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14465,15215,TsinghuaX/00690242_1X/_,10/16/2013 07:02,leeling,10/16/2013 07:01,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14466,15207,TsinghuaX/20220332_1X/_,10/16/2013 07:03,geya,10/16/2013 06:57,1987,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14467,15219,TsinghuaX/30240184_1X/_,10/16/2013 07:04,kola,10/16/2013 07:02,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14468,15220,TsinghuaX/80512073X/_,10/16/2013 07:04,shunrei,10/16/2013 07:04,1991,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14469,15124,TsinghuaX/00690242_1X/_,10/16/2013 07:05,daidaimami,10/16/2013 06:24,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14470,15224,TsinghuaX/30240184_1X/_,10/16/2013 07:05,changheng,10/16/2013 07:05,1982,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14471,15223,TsinghuaX/80512073X/_,10/16/2013 07:05,lixjin06,10/16/2013 07:05,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14472,15227,TsinghuaX/00690242_1X/_,10/16/2013 07:06,sdqfgzw,10/16/2013 07:06,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14474,14076,TsinghuaX/80000901_1X/_,10/16/2013 07:08,ChaoWei,10/15/2013 08:59,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14476,15234,TsinghuaX/MOOC101/MOOCs_,10/16/2013 07:12,zuobinde,10/16/2013 07:11,1991,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14477,15235,TsinghuaX/80512073X/_,10/16/2013 07:12,svenorton,10/16/2013 07:12,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14478,15215,TsinghuaX/80000901_1X/_,10/16/2013 07:13,leeling,10/16/2013 07:01,1983,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14479,12713,TsinghuaX/30240184_1X/_,10/16/2013 07:14,sea,10/14/2013 05:34,1976,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14480,15236,TsinghuaX/80512073X/_,10/16/2013 07:14,JieWan,10/16/2013 07:14,1986,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14482,12600,TsinghuaX/MOOC101/MOOCs_,10/16/2013 07:14,iceage613,10/14/2013 03:46,1984,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14483,15240,TsinghuaX/80000901_1X/_,10/16/2013 07:16,yzqing3,10/16/2013 07:16,1997,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14484,15241,TsinghuaX/80512073X/_,10/16/2013 07:16,jiangliyan,10/16/2013 07:16,1986,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14485,15244,TsinghuaX/80512073X/_,10/16/2013 07:16,danny9208,10/16/2013 07:16,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14487,15245,TsinghuaX/80512073X/_,10/16/2013 07:17,Astrid,10/16/2013 07:17,1989,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14488,14921,TsinghuaX/20220332_1X/_,10/16/2013 07:17,kp0554,10/16/2013 03:29,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14489,15246,TsinghuaX/30240184_1X/_,10/16/2013 07:18,moslywah,10/16/2013 07:18,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14490,15247,TsinghuaX/80512073X/_,10/16/2013 07:19,Draco,10/16/2013 07:18,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14491,15248,TsinghuaX/00690242_1X/_,10/16/2013 07:20,kongbai,10/16/2013 07:19,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14493,15250,TsinghuaX/MOOC101/MOOCs_,10/16/2013 07:20,qazwsxedc121,10/16/2013 07:20,1991,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14494,15242,TsinghuaX/00690242_1X/_,10/16/2013 07:21,shengxian,10/16/2013 07:16,1963,other,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14496,15246,TsinghuaX/80000901_1X/_,10/16/2013 07:22,moslywah,10/16/2013 07:18,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14498,15253,TsinghuaX/80512073X/_,10/16/2013 07:26,vivianzhao,10/16/2013 07:26,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14499,15234,TsinghuaX/80000901_1X/_,10/16/2013 07:27,zuobinde,10/16/2013 07:11,1991,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14500,15234,TsinghuaX/00690242_1X/_,10/16/2013 07:27,zuobinde,10/16/2013 07:11,1991,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
14501,15252,TsinghuaX/MOOC101/MOOCs_,10/16/2013 07:27,aileen917,10/16/2013 07:26,199,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
14503,12600,TsinghuaX/80000901_1X/_,10/16/2013 07:28,iceage613,10/14/2013 03:46,1984,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14504,15256,TsinghuaX/80512073X/_,10/16/2013 07:33,jackyking1070,10/16/2013 07:33,1985,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14505,15257,TsinghuaX/80512073X/_,10/16/2013 07:34,Rion,10/16/2013 07:34,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14506,15258,TsinghuaX/80512073X/_,10/16/2013 07:34,xjmanu,10/16/2013 07:34,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14507,15259,TsinghuaX/20220332_1X/_,10/16/2013 07:34,Wkang,10/16/2013 07:34,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
14508,15264,TsinghuaX/80512073X/_,10/16/2013 07:35,eileenia,10/16/2013 07:35,199,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14509,15263,TsinghuaX/80512073X/_,10/16/2013 07:36,guoling,10/16/2013 07:35,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14510,15266,TsinghuaX/80512073X/_,10/16/2013 07:36,HaoCC,10/16/2013 07:36,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14511,15268,TsinghuaX/30240184_1X/_,10/16/2013 07:37,Accole,10/16/2013 07:37,1981,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14512,15271,TsinghuaX/80512073X/_,10/16/2013 07:38,elita,10/16/2013 07:38,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14514,15274,TsinghuaX/80512073X/_,10/16/2013 07:38,chenxi,10/16/2013 07:38,1982,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14515,15270,TsinghuaX/80512073X/_,10/16/2013 07:39,guole,10/16/2013 07:38,1994,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14516,15277,TsinghuaX/80512073X/_,10/16/2013 07:39,liyaming,10/16/2013 07:39,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14517,15273,TsinghuaX/80000901_1X/_,10/16/2013 07:40,520kakaka,10/16/2013 07:38,1985,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14518,15278,TsinghuaX/80512073X/_,10/16/2013 07:40,justdoit,10/16/2013 07:39,1988,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14519,15276,TsinghuaX/30240184_1X/_,10/16/2013 07:40,KingShadow,10/16/2013 07:39,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14520,15284,TsinghuaX/80512073X/_,10/16/2013 07:40,sylar,10/16/2013 07:40,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14522,15287,TsinghuaX/80512073X/_,10/16/2013 07:40,wqf111,10/16/2013 07:40,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14523,15289,TsinghuaX/80512073X/_,10/16/2013 07:40,tianhai,10/16/2013 07:40,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14524,15290,TsinghuaX/80512073X/_,10/16/2013 07:40,fitqq,10/16/2013 07:40,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14525,15292,TsinghuaX/30240184_1X/_,10/16/2013 07:41,Wingic,10/16/2013 07:41,1983,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
14526,15285,TsinghuaX/80512073X/_,10/16/2013 07:41,jxy,10/16/2013 07:40,1996,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14528,15273,TsinghuaX/80512073X/_,10/16/2013 07:41,520kakaka,10/16/2013 07:38,1985,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14529,15297,TsinghuaX/80512073X/_,10/16/2013 07:41,hanmeres,10/16/2013 07:41,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14530,15300,TsinghuaX/80512073X/_,10/16/2013 07:41,shamtang,10/16/2013 07:41,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14531,15301,TsinghuaX/80512073X/_,10/16/2013 07:41,dakezhou,10/16/2013 07:41,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14532,15286,TsinghuaX/80512073X/_,10/16/2013 07:42,gongzhixin,10/16/2013 07:40,1976,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14533,15279,TsinghuaX/80000901_1X/_,10/16/2013 07:42,Rebecca,10/16/2013 07:40,198,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
14534,15295,TsinghuaX/80512073X/_,10/16/2013 07:42,vich,10/16/2013 07:41,1985,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14535,15303,TsinghuaX/80512073X/_,10/16/2013 07:42,jason86301886,10/16/2013 07:42,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
14536,15279,TsinghuaX/80512073X/_,10/16/2013 07:43,Rebecca,10/16/2013 07:40,198,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
